Player_ID,Year,Achievements,CoachName
BN-95-HUZI,2019,,Jennifer Hall
WS-69-YHCX,2019,,Aaron Adams
BG-14-XMWQ,2019,,Jill Rhodes
TH-81-FDXQ,2019,,Teresa Taylor
MD-22-IONH,2019,,Michele Martin
US-69-WKPI,2019,,David Ward
HT-39-OQCT,2019,,Keith Woods
GE-02-VTIK,2019,,Rodney Mcdowell DDS
AG-31-STJG,2019,,Todd Johnson
KR-74-KMRZ,2019,,Barbara Smith
PY-15-JEUU,2019,,Michael Christian
TH-87-YIYM,2019,,Nicole Allison
GB-76-MFPK,2019,,Ethan Johnson
BT-58-WGBY,2019,,Kathryn Gonzalez
MA-95-TASQ,2019,,Leah Arnold
GW-76-QGYB,2019,,Mr. Steven Lee
ZA-79-CPEN,2019,,Donald Gray
RU-12-TBEX,2019,,Nicole Barnes DVM
ZA-63-AFKE,2019,,Emily Green
MT-09-HWUI,2019,,Michael Ramos
HN-28-BCEI,2019,,Michael Hale
MC-15-FKYK,2019,,Michael Koch
CF-06-ZEEG,2019,"Runner-Up of Mendoza, Wood and Lopez Chess Tournament, 2019 | ",Victoria Carter
GY-27-KWIC,2019,,Lindsay Underwood
AU-43-EVSH,2019,,Vanessa Santiago
BT-60-DLZF,2019,,Krystal Dixon
LY-44-BKWQ,2019,,Martin Sandoval
EE-70-KMAO,2019,,Linda Wade
HN-54-PLMV,2019,,Charles Torres
IE-98-BOZY,2019,,Brenda Moran
RU-61-OZFH,2019,,Roger Watson
GQ-49-ONFZ,2019,,Roy Castro
SO-86-WGLJ,2019,,Jody Rodriguez
TN-87-MDVU,2019,,Michelle Bailey
GQ-95-NKRZ,2019,,Douglas Wade
UY-74-XSNV,2019,,Michael Gonzalez
EE-84-PFDY,2019,,Courtney Bates
FJ-28-XUNV,2019,,Jamie Marshall
JM-63-ZHHA,2019,,Taylor Le
TN-38-YXXU,2019,,Matthew Martin
EE-21-WQXT,2019,,Robert Dawson
GQ-97-XXWC,2019,,Harold Joyce
SE-57-IQGC,2019,,Mrs. Monica Lee
MW-44-HIYQ,2019,,Kelly Ward
DZ-35-ERQV,2019,,Heather Wyatt
KR-51-RUDU,2019,,Julie Nguyen
LK-75-BGAP,2019,,Michael Wise
CD-05-WIYT,2019,,Angela Carpenter
SV-19-KCVX,2019,,Mr. Adam Smith
VC-44-LZUP,2019,,Jennifer May
MT-21-RVEF,2019,,Michael Haley
RU-70-CGFA,2019,,Matthew Freeman
CZ-50-UUUP,2019,,Courtney Anderson
PL-97-VBGI,2019,,Kimberly Butler
BD-20-VCZK,2019,,Ruth Blackwell
LS-03-PXLG,2019,,Jessica Stanley
US-72-HGBZ,2019,,Jessica Henderson
BN-68-TUGU,2019,,Monique Murray
CV-52-QTQW,2019,,Scott Nunez
CV-58-LGME,2019,,Terry Miller
PL-98-ZDRS,2019,,Andrew Johnson
GD-85-TLEM,2019,,Benjamin Vega
LV-02-CIOJ,2019,,Michelle Smith
SE-35-XBVP,2019,,Brittany Davis
MA-92-EERP,2019,,Gabrielle Robinson
NO-74-DVXP,2019,,Emily Fisher
RW-41-AMAA,2019,,Christopher Phillips
TN-99-QVSB,2019,,John Ward
GD-72-JSYM,2019,,Jason Cooper
PW-01-TFTR,2019,,Jenny Hernandez
NP-34-OIWJ,2019,,Kevin Stewart
IE-38-ZPMH,2019,,Wayne Heath
AT-81-VHUT,2019,,Robert Cunningham
UZ-22-LBLR,2019,,Don Sexton
CV-99-FGNW,2019,,Monica Cantu
VE-41-UZNF,2019,,Amy Martinez
SL-29-QYXZ,2019,,Angela Wells
RO-02-KNLL,2019,,Timothy Farrell
UA-14-LFSU,2019,,Sarah Mendez
MH-61-QXMW,2019,,Michael Anderson
TM-36-BYBD,2019,,Dr. Kevin Hernandez
TH-52-MIRM,2019,"Winner of Mendoza, Wood and Lopez Chess Tournament, 2019 | ",Jacob Ray
PG-69-JLTR,2019,,Robyn Hernandez
NG-85-LFGT,2019,,Andrea Stevens
AZ-06-ZLTN,2019,,Sandra Johnson
BF-99-FCXZ,2019,,Jessica Reynolds
NZ-76-WYEI,2019,,Michael Reid
GQ-75-PQJS,2019,,Thomas Robertson
NI-47-FGTP,2019,"Winner of Bartlett-Perez Chess Competition, 2019 | ",Russell Dixon
GE-47-EWMY,2019,,Emily Melton
SR-76-HTQJ,2019,,Justin Harmon
MC-08-WYZV,2019,,Michael Baldwin
AM-85-GPCI,2019,,Kara Baker
ST-12-WBAR,2019,,Robert Gordon
TT-33-LKOS,2019,,Jennifer Oconnor
IL-67-VJXO,2019,,Joseph Dennis
BJ-03-TSJP,2019,,Kimberly Saunders
ER-47-BIJO,2019,,Carmen Walters
MU-96-ZPYS,2019,,Cheryl Thomas
TR-82-TCRJ,2019,,Jacqueline Johnson
BD-88-NQUT,2019,,Elizabeth Brown
LA-19-GLAU,2019,,Kelly Richard
OM-87-DULZ,2019,,Robert Henry
CM-36-ZQJV,2019,,Christopher Stevenson
LI-93-NCTB,2019,,Mr. Zachary Howe
BH-27-YPJV,2019,,Heather Carroll
PH-90-YDPQ,2019,"Runner-Up of Miller PLC Chess Tournament, 2019 | ",Jessica Adams
RU-26-KYLA,2019,,Alan Martinez MD
JM-44-WTYE,2019,,Jonathan Hernandez
AZ-14-HZPJ,2019,,Justin Martinez
TH-96-PQPJ,2019,,Sheryl Bryan
SN-97-BNDU,2019,,Ann Zimmerman
MA-21-WABQ,2019,,Keith Cobb PhD
MH-78-MTLN,2019,,Andres Smith
BT-61-OXWA,2019,,Alyssa Brown
SC-21-WDCH,2019,,Anthony Ford
SK-64-QBBO,2019,,Cynthia Mahoney
LB-66-WQJR,2019,,Thomas Pugh
MZ-21-BDAZ,2019,,April Thompson
VN-18-CKMK,2019,,John Martinez
BR-08-LKMX,2019,,Teresa Gonzales
RS-26-VHDS,2019,,Andrew Reed
KP-72-IYPD,2019,"Winner of Saunders, Collins and Vazquez Chess Trials, 2019 | ",Tara Murphy
BO-28-UZGW,2019,,Felicia Garrett
SR-81-VWAM,2019,,Cynthia Allen
MY-38-UQSK,2019,,Ashley Roberts
ZW-04-WDPZ,2019,,Bernard Lucas
IR-93-MOTT,2019,,Mr. Matthew Morales
AG-87-HUHM,2019,,Kathleen Hanson
SL-77-EWEW,2019,,Rachel Ellison
MU-24-GWJZ,2019,,Michael Haynes
BS-96-RWEJ,2019,,Brandon Walker
GM-77-PLJG,2019,,Kimberly Strong
DZ-83-XEOT,2019,,Timothy Garcia
TG-64-TZON,2019,,Amber Kennedy
CU-52-WCIE,2019,,Lindsay Lawrence
SG-20-VHRI,2019,,Caroline Chang
PW-73-NYFQ,2019,,Krista Anderson
PG-54-ZYWF,2019,,Brandon Palmer
ER-88-UZYU,2019,,Susan Hudson
GD-19-RYPZ,2019,,Joann Cross
PY-06-YSLX,2019,,Roberto Fuller
MK-27-AOPO,2019,,Andrew White
UG-63-VKPB,2019,,Antonio Mercado
MM-79-JUJB,2019,,Miranda Rodriguez
SD-82-GSZV,2019,,Dean Beard
SR-76-VCJL,2019,,Terry Davis
SZ-13-VQDZ,2019,,Janet Stephenson
BD-02-YJCS,2019,,Deborah Castaneda
IS-75-GTMW,2019,,Carmen Mendez
BA-15-ZIOC,2019,,Joshua Miller
PH-42-UJUG,2019,,Natasha Casey
EC-10-ZKHI,2019,,Jacqueline Garcia
BW-09-MZSZ,2019,,Courtney Edwards
BT-07-MBHK,2019,,Jerry Martin
NP-25-AURH,2019,,Robert Crane
DE-40-NYKM,2019,,Nicholas Reyes
UZ-59-YNFC,2019,,Mary Nash
SN-65-MYMG,2019,,Shawn Mitchell
KR-33-OTSY,2019,,Jonathan Moran
LC-39-QUEV,2019,,Stephen Wade
SK-86-QOOI,2019,,Gary Adkins
UG-72-EDLZ,2019,,Kaylee Dorsey
KH-29-EBUQ,2019,,John Garrison
HR-85-NEHB,2019,,Gary Holt
IS-68-SAWW,2019,,Cody Mcdonald
KE-70-FXOS,2019,,Abigail Harper
VE-48-QATH,2019,,Gregory Harris
AE-32-RYNN,2019,,Nicole Weiss
GN-01-OFEI,2019,,Christine Swanson
PS-11-OCON,2019,,Karen Banks
RS-82-PLRW,2019,,Crystal Lam
MT-73-VWGM,2019,,Stacy Gill
SL-56-SXBW,2019,,Mark Stein
JO-86-FXBR,2019,,Cindy Roach
DM-44-PFLX,2019,,Jeremy Garrett
MG-89-VZHH,2019,,Joseph Thomas
TR-75-YSUV,2019,,Alex Barton
IL-17-ZSLG,2019,,Adam Martinez
TM-03-POTS,2019,,Holly Lee
CG-36-WAUQ,2019,,Joseph Bell
FI-12-AFQP,2019,,Scott Edwards
MN-79-CROX,2019,,Jacob Munoz
SR-90-HBWX,2019,,Taylor Arnold
PY-65-BVHZ,2019,,Robin Conrad
MU-88-UPGX,2019,,John Roberts
ZA-43-RYVF,2019,,Logan Valencia
KE-96-HYIH,2019,,Sara Vaughan
BG-96-BQRJ,2019,,James Gonzales
HU-81-MOLT,2019,,William Martinez
ES-70-NBZP,2019,,Emily Cox
FM-53-RUUH,2019,,Jake Thompson
SZ-14-WINI,2019,,Christina Harris
AO-61-YBRQ,2019,,Stephen Robertson
ZW-12-RGUU,2019,,Renee Wright
BZ-05-NMJK,2019,,Amanda Jones
CO-04-ABZT,2019,,Julia Lewis
SK-40-JPWZ,2019,,Sue Nunez
SE-03-OBTC,2019,,Ashley Miller
KI-01-YBVF,2019,,Mark Jenkins
VE-61-NEFE,2019,,William Mcdaniel
MT-27-KTMV,2019,,Patricia Lee
MV-04-KECN,2019,,Lisa Bryant
MC-66-GJMV,2019,,Anthony Watson
KI-29-BTST,2019,,Joseph Baker
GN-97-UIAF,2019,,Cathy Jackson
KW-39-MJWF,2019,,Brian Aguirre
JP-88-TMYB,2019,,Jennifer Miller
SM-89-COMH,2019,,Michele Davis
AO-60-KNMB,2019,,Susan Myers PhD
AE-04-PCHW,2019,,Robert Diaz
IR-98-OYIY,2019,,Matthew Burton
TN-26-JCUF,2019,,Crystal Winters
JM-41-CRMF,2019,,John Hunt
VU-17-WCWI,2019,,Terry Barnes
BN-17-JUEZ,2019,,Phillip Williams
VN-82-NGQW,2019,,Monica Brown
KH-12-ZRVX,2019,,Kimberly Brooks
QA-27-GFKE,2019,,Brian Williams
BR-17-WKTL,2019,,Michelle Lopez
BO-48-VCOQ,2019,,Laura Hogan
KP-19-NMLI,2019,,Caitlin Meyer
PL-95-DNAC,2019,,Brian Manning
UA-29-ZQRZ,2019,,Marilyn Brown
RW-14-YMFS,2019,,Kyle Norman
BZ-30-QIQG,2019,,Timothy Perry
CG-39-CVLB,2019,,Kelly Hancock
BO-28-QTLT,2019,,Devin Miller
AL-47-MJNI,2019,,Richard Rosales
HU-85-FOWO,2019,,Christopher Holmes
CR-85-LEUU,2019,,Dr. Mark Mason MD
BS-71-XKLW,2019,,Amanda Hutchinson
GN-00-DRHM,2019,,Christopher Stevens
KG-78-HQNB,2019,,Robert Avila PhD
CA-14-JCRH,2019,,Jessica Hoffman
AT-23-VEIS,2019,,Sharon Stevens
NL-57-QGHK,2019,,Miss Jessica Robinson
HN-85-KWJR,2019,,Crystal Meadows
TG-24-SGBD,2019,,Frank King
BW-50-EZCB,2019,,Lisa Foster
PE-51-GZQZ,2019,,Thomas Smith
ZA-19-TXXE,2019,,Mark Lewis
FI-50-XAAK,2019,,Zachary Leach
ZW-74-DXBY,2019,,Caleb Nelson
TM-35-JNGO,2019,,John Watkins
SL-02-WZNK,2019,,Matthew Conway
MC-27-FKKV,2019,,Jaime Romero
TJ-60-ISZX,2019,,Mr. Cameron Davis
KZ-16-XSZD,2019,,Melissa Brown
SM-32-EXUF,2019,,William Edwards
BA-96-BTKS,2019,,Scott Yates
EE-92-QZDK,2019,,John Nguyen
GH-74-GOJT,2019,,Melissa Brown
TD-90-OCEU,2019,,Jason Reid
MG-97-KWIZ,2019,,Timothy Wade
KH-03-KSMG,2019,,Elizabeth Buck
ES-54-OFXP,2019,,Elizabeth Simon
VC-57-BONQ,2019,,Cindy Gray
EC-15-ICLS,2019,,Joshua Huff
IS-13-LJDI,2019,,Cynthia Stokes
ZW-25-KSEE,2019,,Randy Rowe
SV-05-LQZB,2019,,Kyle Howard
ZW-73-DBTR,2019,,Sarah Howard
NZ-48-SNVR,2019,,Jennifer Hopkins
KG-50-FBQC,2019,,Tyler Williams
MX-69-SPDW,2019,,Anthony Stuart
SG-27-YJUK,2019,,Alicia Mcdonald
UG-49-LOXR,2019,,John Williams
TR-02-LFAV,2019,,Daniel Barrett
MY-55-HIVT,2019,,Kevin Peterson
TR-04-MQMX,2019,,Brian Perkins
SN-60-SLUF,2019,,Michelle Jones
HT-60-MMGG,2019,,Gary Diaz
IR-89-URPW,2019,,Brian Johnson
SR-52-WSHW,2019,,Rodney Logan
JP-17-ZJAS,2019,,Jasmine Brown
PH-14-PSIW,2019,,Ann Ellis
BT-58-PUCP,2019,,Rebecca Hart
SC-09-NTCG,2019,,Kimberly Jackson
ZM-19-GPIL,2019,,David Roman
CA-68-CSIV,2019,,Michelle Hernandez
ME-75-CXAJ,2019,,Brandon Nguyen
CV-22-ZKOU,2019,,Ryan Holder
PY-39-NFJB,2019,,Deborah Berger
TT-08-XWTU,2019,,Jeffery Anderson
TM-31-VRUB,2019,,Brian Gonzalez
LI-97-QBWJ,2019,,Michelle Clay
CA-11-ADLM,2019,,Laura Cooper
ZA-33-ZGPL,2019,,Kimberly Anderson
QA-29-EMVO,2019,,Miguel Vasquez
SV-50-XQRG,2019,"Runner-Up of Johnson, Torres and Montes Chess Contest, 2019 | ",Steven Howell
GY-71-QJQX,2019,,Laura Spencer
BZ-96-TCGF,2019,,Kenneth Reyes
ML-77-UPBJ,2019,,Jacob Richardson
PA-45-MPAS,2019,,Mrs. Claudia Baker
MM-17-LPLS,2019,,Gina Escobar
NL-34-ZMVO,2019,,Alex Shea
CO-85-PJUV,2019,,Michael Morris
DE-51-NLOX,2019,,Rebecca Rosario
TN-70-MMAR,2019,,Paul Fletcher
CV-95-KLZN,2019,,Alison Christensen
PK-25-GHNN,2019,,Bryce White
SR-08-NYUX,2019,,Regina Graham
VU-55-VPGD,2019,,Jamie Collins
ST-86-QXXU,2019,,Jared Garcia
MK-26-RPMI,2019,,Kristin Day
LV-27-ZUCY,2019,,Richard Clark
BE-20-QWTQ,2019,,Christine Garcia
TR-68-FMOW,2019,,Michael Nelson
TG-02-IGPD,2019,,Kelly Johnson
AD-42-MNDL,2019,,Melissa Green
BZ-68-YHUE,2019,,James Hill
NI-02-EOKQ,2019,,Lindsey Jones
GQ-31-QASD,2019,,Tina Montgomery
UA-54-OONI,2019,,Brian Cortez
LV-74-HDAN,2019,,Melissa Saunders
JM-29-NRCL,2019,,Brian Russell
JP-86-TNMC,2019,,Cheryl Bailey
LB-95-YDKY,2019,,Robert Mcdonald
CO-50-IEWB,2019,,Mario Gentry
FJ-29-CKSN,2019,,Robert Robinson
HU-29-AADI,2019,,Alejandra Winters
TR-57-FTTI,2019,,Jerome Atkinson
DK-43-OIHE,2019,,Xavier Curtis
HU-04-YHYZ,2019,,Timothy Bradshaw
HU-29-PTVK,2019,,Courtney Green
KW-63-YBAS,2019,,Mark Jordan
KM-93-XBYM,2019,,Cory Rivera
KN-14-FVCJ,2019,,Brenda Rowe
IT-22-PEDI,2019,,Valerie Carter
PE-74-YWMW,2019,,Katherine Johnston
SV-56-RKSO,2019,,Curtis Castillo
PL-02-HSUM,2019,,Dr. Tracy Johnson MD
IL-21-NXNU,2019,,Robert Holt
LV-22-KLCK,2019,,Janet Cross
LV-05-SDQD,2019,,Sherri Benjamin
BE-77-WMCU,2019,,Sabrina Murphy
AG-15-AXPD,2019,,Sheila Graham
MH-82-QUQQ,2019,,Lisa Yoder
KI-46-KMTM,2019,,Ronald Crawford
PE-26-QKES,2019,,David Mccoy
BG-23-MXKP,2019,,Judith Campbell
TL-70-MEAZ,2019,,Jessica Peterson
HU-09-YOMF,2019,,Donald Morris
MU-86-NSQY,2019,,Kyle Vaughn
MZ-05-KSNB,2019,,April Hogan
FR-39-UXNL,2019,,Charles Yates
MH-94-NICB,2019,,Rebecca Ward
UG-10-ZAOH,2019,,Nicholas Luna
UY-44-XVGT,2019,,Erika Banks
NG-05-HXMK,2019,,Michael Cox
LI-60-WOQX,2019,,Alexis Delacruz
GT-92-SZTI,2019,,Aaron Francis
PK-91-BGEQ,2019,,Gail Gray
CZ-29-TDVC,2019,,Francis Yang
KW-92-WXWG,2019,,Crystal Wilson
IL-26-LONT,2019,,David Davis
NE-47-KTQW,2019,,Brandon Wright
UA-48-LSQA,2019,,Crystal Morrison
VE-17-BHJS,2019,,Paula Stewart
KH-50-AIMN,2019,,Sandra Miller
SL-08-MBHF,2019,,Mark Hoover
GW-86-YTJE,2019,,Randy Taylor
NR-37-LBDQ,2019,,Arthur Archer
SC-46-EEDI,2019,,Maria Frazier
SE-82-ZZGF,2019,,Makayla Munoz
AD-79-YSPZ,2019,,Daniel Boyd
TH-41-ZNWM,2019,,Norma Phillips
GH-54-LLPG,2019,,Shawn Underwood
AE-40-YCAI,2019,,Sarah Jenkins
CU-98-EPQF,2019,,Jennifer Nielsen
MV-69-PAUV,2019,,Andrea Grant
SZ-77-EHSK,2019,,Jessica James
BJ-13-XTDN,2019,,Timothy Combs
BN-80-KGLB,2019,,James Miller
UA-46-DCPW,2019,,Paula Johnson
FI-41-VHDK,2019,,Anita Martinez
EC-20-XXUI,2019,,Tricia Stewart
SD-13-JWTY,2019,,Nichole Farmer
CU-26-GMMN,2019,,Jeremy Myers
MW-95-LWZC,2019,,Karen Hughes
MW-01-ITZV,2019,,Whitney Eaton
TL-07-MAKC,2019,,Gina Williams
CM-45-YLHD,2019,,Mr. Shawn Koch
AO-18-FTBD,2019,,John Blake
MM-70-AGQY,2019,,Ashley Heath
TM-20-OTQH,2019,,Amanda Johns
AU-61-MMXA,2019,,Heather Ochoa
BF-88-OAVJ,2019,,Sean Moran
DK-82-WVZZ,2019,,Anthony Johnson
SL-59-FQXF,2019,,Peter Daugherty
PK-99-OPMV,2019,,Rebecca Moore
CD-02-ODUL,2019,,John Henry
MR-53-KAJP,2019,,Kyle Marshall
LI-08-UUZW,2019,,Mr. Robert Barton
UA-06-UVKH,2019,,Tina Martinez
AL-40-YJDQ,2019,,Jeffery Graves
AT-05-UEED,2019,,Lisa Henry
SM-24-CANE,2019,,Miss Rebecca Mckinney
KI-87-ZMPR,2019,,Katherine Durham
HR-90-QFCS,2019,,Timothy Warren
JO-56-JMGK,2019,,James Craig
MV-90-WBRM,2019,,Lisa Cruz
GQ-40-UVRW,2019,,Jack Sharp
NZ-33-LNWS,2019,,Nicole Porter
SI-76-PKYV,2019,,Jasmine Cardenas
NA-49-YKOQ,2019,,Gregory Brown
AG-21-SLRC,2019,,Pamela Martin
NL-29-EKUS,2019,,Jason Garcia
BF-35-YGKH,2019,,Carol Diaz DDS
KM-57-HSSD,2019,,Teresa Collins
SR-46-PNHC,2019,,Robert Levine
CI-80-TJEJ,2019,,Brittany Gibbs
CG-37-NPAV,2019,,Nancy Ellison
VE-85-IUOQ,2019,,Sarah Price
CL-99-URGW,2019,,Heather Jimenez
GW-32-XCHV,2019,,Robert Curtis
RS-34-ZREF,2019,,Jennifer Avila
FI-16-HYNO,2019,,Susan Whitehead
CV-17-ZXZF,2019,,Lance Perez
EC-02-XACV,2019,,Traci Kennedy
BJ-54-EVZB,2019,,Cindy Sanders
BS-41-YBDJ,2019,,Robert Rowe
MZ-76-AROZ,2019,,Kimberly Hansen
DZ-06-VVHG,2019,,Caitlin Bradley
KZ-02-OQND,2019,,Eric Lewis
GR-12-UISL,2019,,Gary Williams
TO-48-PXGC,2019,,Jerry Washington
UG-36-ITCE,2019,,Jessica Long
AO-85-FKST,2019,,Michael Martin
HR-88-BWXB,2019,,Jacqueline Ball MD
AF-51-CQRL,2019,,Chad Steele
BN-95-GQTF,2019,,Peggy Moore
UG-89-PTFL,2019,,Charles Wolf
SE-23-XEZR,2019,,John Russell
MZ-73-JMIR,2019,,Patricia Bowman
FJ-38-DFBK,2019,,Cassie Morrison
LI-79-MYVD,2019,,David Holt
UA-74-IGHR,2019,,Duane Hunt DVM
PG-04-WIPE,2019,,Brandon Aguilar
PH-01-UGYN,2019,,Linda Douglas
CO-07-VXWU,2019,,Mrs. Teresa Greene MD
HU-50-YFUY,2019,,Julie Crosby
KI-37-ZJYS,2019,,Angela Meyer
TJ-45-XQUZ,2019,,Cathy Jones
BA-57-HCFZ,2019,,Brett Cox
TT-40-DGEK,2019,,Brianna Bean
SK-12-KOCI,2019,,Andrew Larsen
KG-94-BSUI,2019,,Angela Liu
LA-09-ULQO,2019,,Jennifer Walker
GE-48-EBJN,2019,,Susan Whitney
RU-65-XUNP,2019,,Jay Carter
MT-24-DQVW,2019,,Shawn Perez
TH-96-CSVY,2019,,Shelly Stewart
TM-64-TAKC,2019,,Robert Hill
MA-68-GEID,2019,,Angela Roth
BG-49-DXZZ,2019,,George Mccarthy
MR-13-BSFU,2019,,Shane Fox
HR-18-EYFP,2019,,Logan Hanson
SE-65-GLVV,2019,,Christian Simpson
PS-54-CEHS,2019,,Mr. Daniel Cunningham
NO-05-CKDY,2019,,Valerie Dixon
BH-08-WPVD,2019,,Logan Gonzalez
EG-40-QXUW,2019,,Timothy Johnson
CA-27-NOCK,2019,,Caroline Miller
TD-07-NHFS,2019,,Joshua Wade
AF-97-VZQG,2019,,Hannah Harrison
BN-98-OSRX,2019,,Spencer Mcmahon
GE-19-KBYQ,2019,,Deborah Williams
DE-77-BMRR,2019,,Dale Grimes
UZ-77-IBGD,2019,,Keith Taylor
PA-76-HJXE,2019,,Roger Page
BA-71-MJCD,2019,,Tammy Sanchez
TR-75-AZQH,2019,,Mark Newton
KP-41-IPDM,2019,,Richard Weiss
SK-71-SAEO,2019,,Brian Tran
TW-18-ZGXM,2019,,Katelyn Anderson
GB-72-VKIS,2019,,Jennifer Campbell
RW-85-LQSM,2019,,Matthew Mcbride
MG-37-UALP,2019,,Erin Baker
BG-01-TZGG,2019,,Kenneth Daniels
MK-78-NATN,2019,,Gabriel Leonard
PA-44-LZUJ,2019,,Richard Pierce
NL-70-XUGG,2019,,Stacey Miller
ST-44-PBJA,2019,,Kimberly Lewis
KG-17-STQW,2019,,Timothy Flores
ET-80-OLAF,2019,,Felicia Kennedy
GY-62-VNAL,2019,"Winner of Williams-Rios Chess Competition, 2019 | Winner of Lozano-Mcgee Chess Trials, 2019 | ",Matthew Lucas
MT-22-TMVD,2019,,Amanda Love
IQ-44-DSTM,2019,,Justin Casey
DO-68-VNGZ,2019,,Trevor Gonzalez
ZW-62-TARA,2019,,Anita Reid
SG-18-SQSJ,2019,,David Martin
BO-28-CSVC,2019,,Stephen Tate
IT-31-HZOU,2019,,Todd Stevens
SN-75-RZCF,2019,,Jessica Peterson
BW-14-YWIR,2019,,Danny Rowland
LY-60-RNOT,2019,,David Garcia
VU-53-PQBI,2019,,Angela Stafford
SD-85-VKAT,2019,,Benjamin Ramos
KM-80-YSMR,2019,,April Jordan
EE-90-WZYM,2019,,Kimberly Rasmussen
VN-41-HNEV,2019,,Jason Mckinney
KH-06-NXMS,2019,,Katherine Jenkins
BB-77-IFNE,2019,,Trevor Hill
PK-23-DZBO,2019,,Wayne Fischer
DE-93-JWFT,2019,,John Davis
CO-98-BBWZ,2019,,Daniel Grant
BA-51-EOIN,2019,,Christopher Lee
MW-67-GLLF,2019,,Deanna Haley
DK-20-JDCB,2019,,Mark Cole
MK-77-VZCH,2019,,Richard Greene
GE-06-AGFT,2019,,Shaun Brown
AE-75-VRXL,2019,,Cynthia Velasquez
IR-73-WFCN,2019,,Bobby Frank
IQ-71-WNSV,2019,,Laura Kline
GR-95-CXYT,2019,,Teresa Stephens
CN-95-SXQD,2019,,Timothy Rivera
ZM-96-GNEC,2019,,Teresa Freeman
BY-88-UYOA,2019,,Travis Miller
KN-45-CBGC,2019,,Stacy Grant
BD-49-QBOO,2019,,Janet Washington
AM-28-UULE,2019,,Brandon Munoz
VC-54-LRXM,2019,,Steven George
MD-21-AHVQ,2019,,Gregory Sloan
SR-95-UIES,2019,,Eric Brock
GY-09-FNLL,2019,,Terri Hernandez
AD-66-QATC,2019,,Connie Rivas
BB-57-WSAL,2019,,Ian Jordan
GR-41-RJSR,2019,,Sabrina Brewer
HU-09-FECM,2019,,Marcus Harris
CZ-60-WFMK,2019,,Justin Joseph
NP-69-EVNC,2019,,Ashley Carlson
GR-60-EKME,2019,,Mrs. Deanna Harrison DVM
CR-73-CPVJ,2019,,Andrew Peterson
TN-75-CJTD,2019,,Jessica Ramirez
LI-06-QSBU,2019,,Cynthia Miller
CV-05-CPVI,2019,,Aaron Lee
PS-94-PROE,2019,,David Murray
IR-10-VKVY,2019,,Juan Coleman
BE-95-JILO,2019,,Brian Miller
LK-57-OOGN,2019,,Colin Pennington
JM-28-LJEV,2019,,Kimberly Cherry
KP-33-QAPQ,2019,,Joshua Edwards
KZ-27-WPSR,2019,,Martin Jones
BS-44-UBMB,2019,,Russell Murray
HR-41-NCFI,2019,,Danielle Sanchez
SL-67-YBFZ,2019,,Karen Lowe
KZ-98-HLSN,2019,,Justin Atkinson
MX-98-ELYY,2019,,Matthew Jordan
AM-14-OIUO,2019,,John Perry
SZ-20-GYCG,2019,,Michelle Carrillo
NI-25-MBLX,2019,,Jeffrey Jackson
AD-31-KBXC,2019,,Gabriel Sanchez
EG-12-ZRNW,2019,,Kyle Lee
BW-09-SSIG,2019,,Philip Knight
BJ-22-XLWE,2019,,Anna Fitzgerald
LI-51-NUUA,2019,,Philip Black
GD-41-FXUY,2019,,Jennifer Miller
MU-33-POEY,2019,,Dana Jones
BD-45-CDCM,2019,,Amanda Ruiz
LS-29-QSTX,2019,,Matthew Daniels
DK-44-QLYV,2019,,Lisa Palmer
TG-53-SZJQ,2019,,Gina Nichols
SE-58-MWSI,2019,,Trevor Anderson
OM-95-FQXL,2019,,Logan Jones
AT-29-JFKS,2019,,Anthony Jones
FI-54-YLLI,2019,,Erica Ortega
FR-92-EJDA,2019,,Krista Ali
ME-33-OQHF,2019,,John Moore
TJ-38-HARG,2019,,Robert Rodriguez
AD-92-DXBL,2019,,David Stevenson
AO-42-JGCM,2019,,Amy Deleon
CU-92-DUYS,2019,,Adam Wood
PY-87-BRFV,2019,,Tina Hunt
TM-90-JVRL,2019,,Peter Reid
KE-78-CLHP,2019,,Derek Garcia
VN-02-DPSU,2019,,Brianna Hoover
UZ-75-UBAD,2019,,Courtney Palmer
AG-92-JLBU,2019,,Monica Holmes
TH-01-GQJT,2019,,Matthew Liu
TG-34-FGGJ,2019,,Justin Melendez
AU-59-VLQR,2019,,Julia Campbell
JM-66-ABLC,2019,,Zachary Flores
VC-25-ZVJG,2019,,Kelly Flores
CO-30-SNMV,2019,,Anne Wise
DZ-84-RQTE,2019,,Gloria Ponce
MY-91-HSGH,2019,,Annette Roman
NZ-30-JOCM,2019,,Melissa Brown
TJ-26-HMOE,2019,,Ryan Herrera
VU-87-JQIT,2019,,Heather Barnes
TR-73-WTPZ,2019,,Ana Zimmerman
FM-54-PNCP,2019,,Blake Willis
CZ-12-CPKE,2019,,Sarah Wolf
CV-40-IBTE,2019,,Steven Duran
SE-18-ERER,2019,,Erika Adams
KP-34-JULN,2019,,John Stevenson
HT-65-STBJ,2019,,Jeffrey Murphy
ET-65-PYEQ,2019,,Andrea Ward
BF-21-LCHW,2019,,James Miller
BR-21-GLYP,2019,,Zachary Hartman
RW-03-KJQW,2019,,Sharon Gross
GB-56-OXTO,2019,,Jeremy Hernandez
TV-66-OKEN,2019,,Tina Nash
CM-63-PLMT,2019,,Katherine Kelly
KZ-14-IEEM,2019,,Adam Martinez
BW-62-ROVQ,2019,,John Austin
